시도,시군구,시간대,사고건수,사망자수,중상자수,경상자수,부상신고자수
경북,청도군,00시-02시,3,1,1,1,0
경북,청도군,02시-04시,4,0,5,2,0
경북,청도군,04시-06시,2,0,1,1,0
경북,청도군,06시-08시,13,1,5,12,0
경북,청도군,08시-10시,27,3,4,28,5
경북,청도군,10시-12시,25,0,10,31,0
경북,청도군,12시-14시,35,1,17,45,4
경북,청도군,14시-16시,23,0,7,24,2
경북,청도군,16시-18시,36,4,18,45,0
경북,청도군,18시-20시,26,0,14,20,0
경북,청도군,20시-22시,12,1,5,9,1
경북,청도군,22시-24시,6,2,3,3,0
경북,고령군,00시-02시,2,0,1,1,0
경북,고령군,02시-04시,1,0,0,2,0
경북,고령군,04시-06시,3,0,1,2,0
경북,고령군,06시-08시,12,0,7,13,0
경북,고령군,08시-10시,15,0,4,18,0
경북,고령군,10시-12시,15,0,7,13,0
경북,고령군,12시-14시,23,1,4,31,0
경북,고령군,14시-16시,26,1,13,32,1
경북,고령군,16시-18시,28,1,5,29,2
경북,고령군,18시-20시,21,1,14,17,0
경북,고령군,20시-22시,11,0,2,10,4
경북,고령군,22시-24시,6,0,3,6,0
경북,성주군,00시-02시,6,0,1,5,0
경북,성주군,02시-04시,2,0,1,4,0
경북,성주군,04시-06시,7,1,3,3,0
경북,성주군,06시-08시,25,1,6,32,0
경북,성주군,08시-10시,38,0,19,37,0
경북,성주군,10시-12시,41,0,18,41,0
경북,성주군,12시-14시,39,0,17,35,1
경북,성주군,14시-16시,43,2,18,41,0
경북,성주군,16시-18시,34,2,8,40,0
경북,성주군,18시-20시,30,4,8,42,0
경북,성주군,20시-22시,16,1,11,10,0
경북,성주군,22시-24시,8,0,5,10,0
경북,칠곡군,00시-02시,23,1,13,21,5
경북,칠곡군,02시-04시,13,1,7,7,6
경북,칠곡군,04시-06시,20,0,6,17,5
경북,칠곡군,06시-08시,56,1,19,59,11
경북,칠곡군,08시-10시,91,2,40,87,13
경북,칠곡군,10시-12시,77,0,26,62,15
경북,칠곡군,12시-14시,85,1,43,78,14
경북,칠곡군,14시-16시,86,2,38,81,21
경북,칠곡군,16시-18시,127,1,53,152,25
경북,칠곡군,18시-20시,100,2,34,113,16
경북,칠곡군,20시-22시,68,4,19,69,16
경북,칠곡군,22시-24시,35,2,10,27,8
경북,예천군,00시-02시,1,0,1,0,0
경북,예천군,02시-04시,1,0,1,0,0
경북,예천군,04시-06시,4,0,4,2,0
경북,예천군,06시-08시,12,1,10,8,0
경북,예천군,08시-10시,33,1,32,20,0
경북,예천군,10시-12시,28,0,27,8,0
경북,예천군,12시-14시,29,0,26,16,0
경북,예천군,14시-16시,24,2,18,15,0
경북,예천군,16시-18시,28,1,18,17,0
경북,예천군,18시-20시,24,1,20,18,0
경북,예천군,20시-22시,12,0,9,12,0
경북,예천군,22시-24시,10,0,7,17,0
경북,봉화군,00시-02시,1,0,0,1,0
경북,봉화군,02시-04시,2,0,1,1,0
경북,봉화군,04시-06시,4,1,5,2,0
경북,봉화군,06시-08시,6,0,3,8,1
경북,봉화군,08시-10시,20,1,10,20,5
경북,봉화군,10시-12시,17,0,5,25,4
경북,봉화군,12시-14시,23,1,6,21,7
경북,봉화군,14시-16시,26,1,13,21,5
경북,봉화군,16시-18시,21,1,5,25,5
경북,봉화군,18시-20시,17,0,4,17,3
경북,봉화군,20시-22시,6,0,2,7,0
경북,봉화군,22시-24시,6,0,0,6,1
경북,울진군,00시-02시,2,0,2,0,0
경북,울진군,02시-04시,3,0,2,2,0
경북,울진군,04시-06시,5,2,3,4,0
경북,울진군,06시-08시,9,0,7,2,0
경북,울진군,08시-10시,28,0,12,24,3
경북,울진군,10시-12시,24,1,17,19,0
경북,울진군,12시-14시,26,2,18,18,0
경북,울진군,14시-16시,26,0,16,21,1
경북,울진군,16시-18시,16,1,9,12,0
경북,울진군,18시-20시,18,0,11,14,0
경북,울진군,20시-22시,10,0,6,6,0
경북,울진군,22시-24시,4,0,2,4,0
경북,울릉군,02시-04시,2,0,0,1,1
경북,울릉군,04시-06시,1,0,0,1,0
경북,울릉군,06시-08시,2,0,0,2,6
경북,울릉군,08시-10시,2,0,0,2,0
경북,울릉군,10시-12시,1,0,0,2,0
경북,울릉군,12시-14시,3,0,0,2,1
경북,울릉군,14시-16시,2,0,16,17,5
경북,울릉군,16시-18시,3,0,1,2,0
경북,울릉군,18시-20시,2,0,2,1,0
경북,경산시,00시-02시,45,0,15,48,2
경북,경산시,02시-04시,32,2,14,29,2
경북,경산시,04시-06시,30,1,11,25,1
경북,경산시,06시-08시,72,2,18,79,5
경북,경산시,08시-10시,133,5,36,116,9
경북,경산시,10시-12시,107,2,37,84,5
경북,경산시,12시-14시,135,2,47,135,4
경북,경산시,14시-16시,140,1,47,128,11
경북,경산시,16시-18시,141,0,42,149,4
경북,경산시,18시-20시,194,3,65,180,11
경북,경산시,20시-22시,126,0,34,149,9
경북,경산시,22시-24시,84,4,30,93,9
경남,진주시,00시-02시,41,2,30,31,2
경남,진주시,02시-04시,22,2,14,14,2
경남,진주시,04시-06시,22,3,14,14,2
경남,진주시,06시-08시,41,2,25,22,0
경남,진주시,08시-10시,76,2,43,55,2
경남,진주시,10시-12시,87,4,60,58,3
경남,진주시,12시-14시,73,2,37,45,5
경남,진주시,14시-16시,69,0,43,52,5
경남,진주시,16시-18시,106,2,54,72,1
경남,진주시,18시-20시,133,4,81,84,4
경남,진주시,20시-22시,103,3,57,62,2
경남,진주시,22시-24시,69,2,38,47,2
경남,통영시,00시-02시,35,0,18,30,9
경남,통영시,02시-04시,10,0,2,10,0
경남,통영시,04시-06시,16,1,8,12,0
경남,통영시,06시-08시,32,0,19,24,1
경남,통영시,08시-10시,69,0,25,75,7
경남,통영시,10시-12시,74,0,35,74,3
경남,통영시,12시-14시,88,0,25,111,9
경남,통영시,14시-16시,91,0,30,106,9
경남,통영시,16시-18시,81,0,32,104,6
경남,통영시,18시-20시,109,1,35,139,9
경남,통영시,20시-22시,61,1,18,66,10
경남,통영시,22시-24시,50,0,23,47,4
경남,김해시,00시-02시,87,3,49,93,2
경남,김해시,02시-04시,48,2,22,49,7
경남,김해시,04시-06시,67,2,33,56,1
경남,김해시,06시-08시,150,3,69,145,7
경남,김해시,08시-10시,252,2,112,261,14
경남,김해시,10시-12시,213,3,81,222,11
경남,김해시,12시-14시,223,3,123,185,7
경남,김해시,14시-16시,266,4,111,287,16
경남,김해시,16시-18시,293,3,110,299,31
경남,김해시,18시-20시,342,4,159,318,17
경남,김해시,20시-22시,251,2,105,231,13
경남,김해시,22시-24시,126,1,69,131,4
경남,밀양시,00시-02시,11,1,7,5,1
경남,밀양시,02시-04시,6,0,3,3,0
경남,밀양시,04시-06시,20,2,12,14,1
경남,밀양시,06시-08시,34,1,20,32,3
경남,밀양시,08시-10시,65,3,27,51,4
경남,밀양시,10시-12시,63,1,35,59,1
경남,밀양시,12시-14시,57,2,22,49,2
경남,밀양시,14시-16시,71,4,33,62,7
경남,밀양시,16시-18시,66,1,42,43,1
경남,밀양시,18시-20시,64,6,34,47,6
경남,밀양시,20시-22시,53,2,18,44,7
경남,밀양시,22시-24시,22,0,7,23,3
경남,거제시,00시-02시,34,1,14,37,2
경남,거제시,02시-04시,22,1,9,29,0
경남,거제시,04시-06시,18,2,14,8,0
경남,거제시,06시-08시,80,2,49,57,1
경남,거제시,08시-10시,87,1,36,79,3
경남,거제시,10시-12시,95,1,58,86,4
경남,거제시,12시-14시,97,2,38,125,3
경남,거제시,14시-16시,110,0,55,119,4
경남,거제시,16시-18시,145,0,76,127,6
경남,거제시,18시-20시,171,3,75,148,10
경남,거제시,20시-22시,84,2,37,82,1
경남,거제시,22시-24시,68,2,30,77,1
경남,의령군,00시-02시,5,0,3,3,0
경남,의령군,02시-04시,1,0,0,1,0
경남,의령군,04시-06시,3,0,3,0,0
경남,의령군,06시-08시,8,1,6,5,0
경남,의령군,08시-10시,21,0,8,22,1
경남,의령군,10시-12시,13,1,7,10,0
경남,의령군,12시-14시,21,2,7,20,5
경남,의령군,14시-16시,17,0,15,11,4
경남,의령군,16시-18시,22,1,11,23,4
경남,의령군,18시-20시,18,0,11,13,0
경남,의령군,20시-22시,9,0,7,8,0
경남,의령군,22시-24시,5,0,3,3,0
경남,함안군,00시-02시,6,0,3,4,1
경남,함안군,02시-04시,5,1,2,2,0
경남,함안군,04시-06시,6,1,3,5,0
경남,함안군,06시-08시,24,0,10,24,0
경남,함안군,08시-10시,47,2,32,31,1
경남,함안군,10시-12시,30,1,10,28,5
경남,함안군,12시-14시,43,2,24,53,9
경남,함안군,14시-16시,48,1,22,69,3
경남,함안군,16시-18시,44,3,15,49,0
경남,함안군,18시-20시,43,4,15,38,1
경남,함안군,20시-22시,22,1,8,17,0
경남,함안군,22시-24시,9,1,3,7,0
경남,창녕군,00시-02시,8,1,4,5,2
경남,창녕군,02시-04시,2,0,1,4,0
경남,창녕군,04시-06시,9,0,10,10,0
경남,창녕군,06시-08시,15,1,14,9,0
경남,창녕군,08시-10시,31,0,27,28,3
경남,창녕군,10시-12시,41,2,19,31,1
경남,창녕군,12시-14시,51,0,41,34,1
경남,창녕군,14시-16시,51,1,35,39,2
경남,창녕군,16시-18시,55,0,35,43,6
경남,창녕군,18시-20시,32,2,13,20,3
경남,창녕군,20시-22시,31,0,15,31,3
경남,창녕군,22시-24시,7,0,5,5,1
경남,양산시,00시-02시,55,1,23,59,2
경남,양산시,02시-04시,23,1,7,13,8
경남,양산시,04시-06시,33,3,15,28,5
경남,양산시,06시-08시,88,3,34,85,3
경남,양산시,08시-10시,133,0,51,119,13
경남,양산시,10시-12시,123,0,56,118,14
경남,양산시,12시-14시,131,1,65,95,16
경남,양산시,14시-16시,149,3,70,129,17
경남,양산시,16시-18시,175,3,72,170,34
경남,양산시,18시-20시,193,4,70,166,22
경남,양산시,20시-22시,118,1,48,115,16
경남,양산시,22시-24시,65,5,19,60,14
경남,고성군,00시-02시,6,1,0,9,0
경남,고성군,04시-06시,3,0,4,2,0
경남,고성군,06시-08시,19,1,14,13,0
경남,고성군,08시-10시,39,1,22,22,3
경남,고성군,10시-12시,36,2,22,34,3
경남,고성군,12시-14시,25,0,10,22,0
경남,고성군,14시-16시,28,1,9,32,3
경남,고성군,16시-18시,31,0,10,26,2
경남,고성군,18시-20시,41,1,30,37,3
경남,고성군,20시-22시,28,2,12,25,2
경남,고성군,22시-24시,10,1,3,9,0
경남,사천시,00시-02시,21,1,13,20,1
경남,사천시,02시-04시,15,0,7,13,0
경남,사천시,04시-06시,19,1,9,14,2
경남,사천시,06시-08시,53,1,25,41,4
경남,사천시,08시-10시,59,0,26,56,5
경남,사천시,10시-12시,79,4,34,87,9
경남,사천시,12시-14시,80,0,31,84,21
경남,사천시,14시-16시,79,0,38,81,13
경남,사천시,16시-18시,91,1,37,90,12
경남,사천시,18시-20시,76,2,43,52,17
경남,사천시,20시-22시,56,0,25,48,5
경남,사천시,22시-24시,40,1,23,48,7
경남,남해군,00시-02시,3,0,0,1,2
경남,남해군,02시-04시,1,0,0,1,0
경남,남해군,04시-06시,4,0,4,19,3
경남,남해군,06시-08시,11,2,10,3,4
경남,남해군,08시-10시,23,1,16,8,2
경남,남해군,10시-12시,24,1,17,14,7
경남,남해군,12시-14시,28,0,21,18,10
경남,남해군,14시-16시,35,1,29,19,6
경남,남해군,16시-18시,31,0,17,21,6
경남,남해군,18시-20시,18,2,10,7,5
경남,남해군,20시-22시,9,0,3,8,1
경남,남해군,22시-24시,5,1,3,1,1
경남,하동군,00시-02시,2,0,0,2,0
경남,하동군,02시-04시,1,0,1,3,0
경남,하동군,04시-06시,2,0,3,0,0
경남,하동군,06시-08시,4,1,1,2,2
경남,하동군,08시-10시,25,1,11,19,2
경남,하동군,10시-12시,20,2,16,9,2
경남,하동군,12시-14시,14,0,10,10,0
경남,하동군,14시-16시,22,2,13,18,3
경남,하동군,16시-18시,24,2,14,13,2
경남,하동군,18시-20시,17,2,14,12,4
경남,하동군,20시-22시,9,0,7,9,0
경남,하동군,22시-24시,3,1,1,2,0
경남,산청군,00시-02시,1,0,0,0,1
경남,산청군,02시-04시,3,0,3,2,0
경남,산청군,04시-06시,4,0,6,2,0
경남,산청군,06시-08시,5,0,2,3,1
경남,산청군,08시-10시,26,1,7,26,4
경남,산청군,10시-12시,23,0,23,16,3
경남,산청군,12시-14시,28,0,25,24,7
경남,산청군,14시-16시,30,1,18,34,6
경남,산청군,16시-18시,23,0,13,16,3
경남,산청군,18시-20시,24,0,21,20,4
경남,산청군,20시-22시,5,0,3,3,0
경남,산청군,22시-24시,1,0,1,0,0
경남,함양군,00시-02시,2,0,0,0,2
경남,함양군,02시-04시,1,0,1,1,0
경남,함양군,04시-06시,1,0,0,1,0
경남,함양군,06시-08시,5,0,4,3,0
경남,함양군,08시-10시,31,1,15,17,6
경남,함양군,10시-12시,35,1,26,28,7
경남,함양군,12시-14시,22,1,11,15,5
경남,함양군,14시-16시,34,0,21,22,6
경남,함양군,16시-18시,31,1,17,16,9
경남,함양군,18시-20시,19,2,6,24,2
경남,함양군,20시-22시,13,0,9,7,4
경남,함양군,22시-24시,7,1,4,10,1
경남,거창군,00시-02시,9,1,5,4,1
경남,거창군,02시-04시,5,0,4,4,2
경남,거창군,04시-06시,4,0,0,4,1
경남,거창군,06시-08시,10,1,7,16,0
경남,거창군,08시-10시,38,1,15,29,4
경남,거창군,10시-12시,28,4,15,19,1
경남,거창군,12시-14시,30,3,17,16,2
경남,거창군,14시-16시,35,1,16,28,1
경남,거창군,16시-18시,35,1,15,25,2
경남,거창군,18시-20시,32,2,13,23,2
경남,거창군,20시-22시,15,1,7,8,1
경남,거창군,22시-24시,9,0,5,7,1
경남,합천군,00시-02시,2,0,1,4,0
경남,합천군,02시-04시,3,1,1,0,1
경남,합천군,04시-06시,5,0,5,2,0
경남,합천군,06시-08시,9,1,5,4,0
경남,합천군,08시-10시,26,0,20,19,1
경남,합천군,10시-12시,30,2,16,18,1
경남,합천군,12시-14시,20,0,12,17,0
경남,합천군,14시-16시,33,1,23,23,0
경남,합천군,16시-18시,30,4,21,16,1
경남,합천군,18시-20시,16,1,13,6,0
경남,합천군,20시-22시,7,0,4,3,0
경남,합천군,22시-24시,3,0,1,4,0
경남,창원시(통합),00시-02시,153,4,53,165,10
경남,창원시(통합),02시-04시,77,5,42,57,9
경남,창원시(통합),04시-06시,72,6,36,53,0
경남,창원시(통합),06시-08시,223,2,102,197,9
경남,창원시(통합),08시-10시,336,5,130,314,19
경남,창원시(통합),10시-12시,310,9,140,305,35
경남,창원시(통합),12시-14시,350,6,140,348,22
경남,창원시(통합),14시-16시,365,5,150,338,23
경남,창원시(통합),16시-18시,390,4,153,379,20
경남,창원시(통합),18시-20시,450,3,160,415,17
경남,창원시(통합),20시-22시,305,11,122,256,9
경남,창원시(통합),22시-24시,214,2,99,186,11
제주,제주시,00시-02시,117,6,36,112,14
제주,제주시,02시-04시,62,1,25,62,12
제주,제주시,04시-06시,72,2,22,82,21
제주,제주시,06시-08시,175,7,52,160,30
제주,제주시,08시-10시,379,2,108,395,78
제주,제주시,10시-12시,328,3,96,345,70
제주,제주시,12시-14시,342,2,68,354,72
제주,제주시,14시-16시,377,5,111,424,70
제주,제주시,16시-18시,387,2,96,455,67
제주,제주시,18시-20시,452,2,87,505,76
제주,제주시,20시-22시,266,3,60,298,45
제주,제주시,22시-24시,182,5,54,178,26
제주,서귀포시,00시-02시,42,0,23,38,7
제주,서귀포시,02시-04시,19,0,8,16,2
제주,서귀포시,04시-06시,28,1,14,19,12
제주,서귀포시,06시-08시,69,3,37,66,10
제주,서귀포시,08시-10시,137,6,47,122,21
제주,서귀포시,10시-12시,146,1,54,154,28
제주,서귀포시,12시-14시,157,2,50,171,25
제주,서귀포시,14시-16시,171,3,84,190,21
제주,서귀포시,16시-18시,190,4,64,214,50
제주,서귀포시,18시-20시,165,3,64,162,28
제주,서귀포시,20시-22시,89,3,37,82,15
제주,서귀포시,22시-24시,60,0,37,71,9
대구,중구,00시-02시,52,1,14,60,9
대구,중구,02시-04시,51,1,15,45,16
대구,중구,04시-06시,38,2,16,50,3
대구,중구,06시-08시,33,2,13,22,5
대구,중구,08시-10시,78,0,22,79,14
대구,중구,10시-12시,71,1,14,68,19
대구,중구,12시-14시,101,1,27,86,31
대구,중구,14시-16시,98,1,21,101,26
대구,중구,16시-18시,112,2,22,91,39
대구,중구,18시-20시,99,0,26,110,48
대구,중구,20시-22시,76,0,18,77,17
대구,중구,22시-24시,60,0,15,69,17
대구,동구,00시-02시,57,5,11,60,8
대구,동구,02시-04시,44,0,18,42,7
대구,동구,04시-06시,36,1,20,35,1
대구,동구,06시-08시,89,0,30,85,12
대구,동구,08시-10시,193,2,60,213,26
대구,동구,10시-12시,189,0,66,197,18
대구,동구,12시-14시,201,1,67,222,27
대구,동구,14시-16시,241,4,66,284,32
대구,동구,16시-18시,273,3,70,330,32
대구,동구,18시-20시,292,0,64,322,40
대구,동구,20시-22시,212,2,46,238,27
대구,동구,22시-24시,127,1,47,137,15
대구,서구,00시-02시,57,0,29,61,6
대구,서구,02시-04시,41,3,20,47,6
대구,서구,04시-06시,43,1,17,38,7
대구,서구,06시-08시,86,0,25,73,16
대구,서구,08시-10시,149,0,47,118,28
대구,서구,10시-12시,121,1,41,108,14
대구,서구,12시-14시,122,1,30,125,18
대구,서구,14시-16시,148,1,49,164,22
대구,서구,16시-18시,146,0,40,155,24
대구,서구,18시-20시,208,0,56,242,22
대구,서구,20시-22시,112,1,39,128,20
대구,서구,22시-24시,84,0,25,85,13
대구,남구,00시-02시,44,1,27,40,4
대구,남구,02시-04시,26,1,8,37,5
대구,남구,04시-06시,17,0,5,19,3
대구,남구,06시-08시,44,0,15,38,7
대구,남구,08시-10시,79,1,20,77,7
대구,남구,10시-12시,84,0,28,74,5
대구,남구,12시-14시,104,0,32,108,9
대구,남구,14시-16시,104,0,25,118,17
대구,남구,16시-18시,118,1,30,122,13
대구,남구,18시-20시,148,0,38,161,20
대구,남구,20시-22시,80,0,19,96,7
대구,남구,22시-24시,54,0,15,59,10
대구,북구,00시-02시,75,4,26,70,10
대구,북구,02시-04시,38,0,23,33,1
대구,북구,04시-06시,48,3,17,32,8
대구,북구,06시-08시,139,5,55,127,10
대구,북구,08시-10시,238,0,75,233,28
대구,북구,10시-12시,251,2,77,264,27
대구,북구,12시-14시,279,0,94,284,33
대구,북구,14시-16시,252,1,70,273,30
대구,북구,16시-18시,326,1,100,370,41
대구,북구,18시-20시,387,4,123,376,59
대구,북구,20시-22시,228,1,64,242,35
대구,북구,22시-24시,152,1,48,166,20
대구,수성구,00시-02시,95,1,31,106,12
대구,수성구,02시-04시,51,2,17,54,4
대구,수성구,04시-06시,42,1,12,52,5
대구,수성구,06시-08시,89,0,28,98,8
대구,수성구,08시-10시,215,1,80,226,20
대구,수성구,10시-12시,233,1,65,262,32
대구,수성구,12시-14시,294,1,93,314,50
대구,수성구,14시-16시,292,0,52,337,37
대구,수성구,16시-18시,327,0,90,332,45
대구,수성구,18시-20시,379,0,88,432,46
대구,수성구,20시-22시,231,1,59,256,23
대구,수성구,22시-24시,188,1,45,235,17
대구,달서구,00시-02시,157,1,45,175,15
대구,달서구,02시-04시,94,1,33,113,6
대구,달서구,04시-06시,89,2,38,79,8
대구,달서구,06시-08시,206,3,61,198,14
대구,달서구,08시-10시,330,1,85,347,26
대구,달서구,10시-12시,298,1,69,332,41
대구,달서구,12시-14시,364,2,92,388,33
대구,달서구,14시-16시,365,0,96,364,50
대구,달서구,16시-18시,457,0,106,537,74
대구,달서구,18시-20시,604,1,133,659,81
대구,달서구,20시-22시,437,1,107,512,64
대구,달서구,22시-24시,278,4,70,288,42
대구,달성군,00시-02시,20,3,6,26,1
대구,달성군,02시-04시,17,1,7,17,2
대구,달성군,04시-06시,23,2,14,22,2
대구,달성군,06시-08시,76,1,31,72,9
대구,달성군,08시-10시,103,3,37,104,14
대구,달성군,10시-12시,78,1,24,81,4
대구,달성군,12시-14시,89,2,31,86,13
대구,달성군,14시-16시,135,3,50,136,9
대구,달성군,16시-18시,121,0,55,132,20
대구,달성군,18시-20시,149,3,49,163,16
대구,달성군,20시-22시,110,2,37,102,10
대구,달성군,22시-24시,45,1,14,31,7
인천,중구,00시-02시,26,0,13,33,1
인천,중구,02시-04시,12,0,10,11,1
인천,중구,04시-06시,26,0,13,33,8
인천,중구,06시-08시,49,0,17,66,2
인천,중구,08시-10시,77,1,35,108,6
인천,중구,10시-12시,64,1,25,61,6
인천,중구,12시-14시,58,0,22,82,5
인천,중구,14시-16시,70,1,11,84,9
인천,중구,16시-18시,76,0,18,100,1
인천,중구,18시-20시,79,0,22,112,4
인천,중구,20시-22시,54,3,20,56,3
인천,중구,22시-24시,40,0,14,47,3
인천,동구,00시-02시,6,0,2,12,0
인천,동구,02시-04시,3,0,2,3,0
인천,동구,04시-06시,4,1,2,2,0
인천,동구,06시-08시,8,0,1,11,0
인천,동구,08시-10시,20,0,6,20,1
인천,동구,10시-12시,19,0,6,17,0
인천,동구,12시-14시,15,0,7,18,1
인천,동구,14시-16시,13,1,0,12,1
인천,동구,16시-18시,21,1,8,16,1
인천,동구,18시-20시,18,0,3,23,1
인천,동구,20시-22시,18,0,5,17,1
인천,동구,22시-24시,9,0,2,14,0
인천,미추홀구,00시-02시,83,1,22,73,12
인천,미추홀구,02시-04시,56,3,22,50,13
인천,미추홀구,04시-06시,48,2,20,39,8
인천,미추홀구,06시-08시,56,0,22,50,3
인천,미추홀구,08시-10시,122,2,20,121,13
인천,미추홀구,10시-12시,105,0,31,94,9
인천,미추홀구,12시-14시,116,1,25,115,13
인천,미추홀구,14시-16시,126,2,33,109,19
인천,미추홀구,16시-18시,157,2,34,156,26
인천,미추홀구,18시-20시,141,0,27,134,15
인천,미추홀구,20시-22시,118,1,32,107,19
인천,미추홀구,22시-24시,101,3,25,119,11
인천,부평구,00시-02시,63,1,18,77,5
인천,부평구,02시-04시,45,1,16,45,0
인천,부평구,04시-06시,51,5,17,44,4
인천,부평구,06시-08시,60,0,15,62,1
인천,부평구,08시-10시,119,3,31,103,6
인천,부평구,10시-12시,110,2,27,111,3
인천,부평구,12시-14시,127,0,32,124,3
인천,부평구,14시-16시,137,1,32,137,6
인천,부평구,16시-18시,153,2,36,171,4
인천,부평구,18시-20시,168,1,42,179,5
인천,부평구,20시-22시,144,0,30,166,8
인천,부평구,22시-24시,101,0,30,117,2
인천,남동구,00시-02시,114,6,37,142,6
인천,남동구,02시-04시,68,5,19,78,4
인천,남동구,04시-06시,62,3,16,62,5
인천,남동구,06시-08시,112,0,26,109,9
인천,남동구,08시-10시,184,1,44,187,9
인천,남동구,10시-12시,176,1,52,186,6
인천,남동구,12시-14시,198,0,44,222,15
인천,남동구,14시-16시,223,1,61,245,15
인천,남동구,16시-18시,247,1,65,285,13
인천,남동구,18시-20시,257,1,58,285,13
인천,남동구,20시-22시,152,1,42,176,9
인천,남동구,22시-24시,144,3,46,141,15
인천,서구,00시-02시,76,1,26,87,2
인천,서구,02시-04시,51,0,26,58,1
인천,서구,04시-06시,60,2,19,63,2
인천,서구,06시-08시,116,3,27,114,2
인천,서구,08시-10시,181,0,45,186,4
인천,서구,10시-12시,146,1,38,170,7
인천,서구,12시-14시,139,4,38,164,6
인천,서구,14시-16시,173,1,48,191,7
인천,서구,16시-18시,210,3,60,219,11
인천,서구,18시-20시,248,0,70,280,10
인천,서구,20시-22시,155,2,58,165,7
인천,서구,22시-24시,133,3,38,157,0
인천,연수구,00시-02시,39,1,12,43,0
인천,연수구,02시-04시,18,1,8,17,1
인천,연수구,04시-06시,20,0,8,21,2
인천,연수구,06시-08시,35,1,13,27,1
인천,연수구,08시-10시,65,0,23,64,0
인천,연수구,10시-12시,56,1,13,63,5
인천,연수구,12시-14시,59,0,13,66,5
인천,연수구,14시-16시,65,0,23,68,3
인천,연수구,16시-18시,76,0,14,84,2
인천,연수구,18시-20시,98,4,23,127,6
인천,연수구,20시-22시,86,1,25,95,5
인천,연수구,22시-24시,53,1,12,63,0
인천,계양구,00시-02시,40,0,14,37,3
인천,계양구,02시-04시,24,0,9,36,0
인천,계양구,04시-06시,33,2,12,38,1
인천,계양구,06시-08시,51,2,15,48,0
인천,계양구,08시-10시,112,1,34,101,5
인천,계양구,10시-12시,69,0,21,58,7
인천,계양구,12시-14시,76,1,22,77,3
인천,계양구,14시-16시,87,2,22,91,3
인천,계양구,16시-18시,116,0,26,126,6
인천,계양구,18시-20시,114,1,28,126,7
인천,계양구,20시-22시,84,0,17,91,7
인천,계양구,22시-24시,73,1,20,76,3
인천,강화군,00시-02시,4,0,1,4,0
인천,강화군,04시-06시,4,0,2,5,0
인천,강화군,06시-08시,8,0,4,10,0
인천,강화군,08시-10시,28,4,12,17,0
인천,강화군,10시-12시,31,0,12,36,0
인천,강화군,12시-14시,27,1,16,24,1
인천,강화군,14시-16시,36,3,15,33,1
인천,강화군,16시-18시,25,0,9,31,0
인천,강화군,18시-20시,21,1,6,21,0
인천,강화군,20시-22시,9,0,3,7,0
인천,강화군,22시-24시,7,1,1,7,0
인천,옹진군,00시-02시,3,1,1,0,1
인천,옹진군,06시-08시,1,1,1,0,0
인천,옹진군,08시-10시,4,0,2,12,0
인천,옹진군,10시-12시,3,0,4,2,0
인천,옹진군,12시-14시,5,0,8,3,2
인천,옹진군,14시-16시,2,0,1,1,0
인천,옹진군,16시-18시,7,0,2,4,2
인천,옹진군,18시-20시,1,0,1,0,0
인천,옹진군,20시-22시,5,1,0,4,1
인천,옹진군,22시-24시,1,0,0,3,0
광주,동구,00시-02시,34,1,6,45,2
광주,동구,02시-04시,21,1,3,33,1
광주,동구,04시-06시,10,0,5,8,0
광주,동구,06시-08시,27,0,6,27,2
광주,동구,08시-10시,65,0,18,66,3
광주,동구,10시-12시,81,2,19,96,4
광주,동구,12시-14시,69,0,13,84,4
광주,동구,14시-16시,61,0,13,79,2
광주,동구,16시-18시,69,0,13,88,5
광주,동구,18시-20시,78,1,24,117,1
광주,동구,20시-22시,51,1,9,73,2
광주,동구,22시-24시,38,0,8,49,5
광주,서구,00시-02시,113,1,13,168,15
광주,서구,02시-04시,79,1,15,121,7
광주,서구,04시-06시,69,0,25,85,3
광주,서구,06시-08시,109,1,20,150,3
광주,서구,08시-10시,199,0,19,269,15
광주,서구,10시-12시,184,0,23,266,8
광주,서구,12시-14시,189,0,17,283,4
광주,서구,14시-16시,212,1,31,289,19
광주,서구,16시-18시,277,0,45,391,23
광주,서구,18시-20시,311,1,50,441,18
광주,서구,20시-22시,188,1,27,261,9
광주,서구,22시-24시,176,1,21,276,11
광주,북구,00시-02시,102,1,20,155,4
광주,북구,02시-04시,64,0,18,87,3
광주,북구,04시-06시,67,1,22,78,3
광주,북구,06시-08시,112,2,29,121,7
광주,북구,08시-10시,263,2,43,345,16
광주,북구,10시-12시,218,3,37,258,16
광주,북구,12시-14시,217,0,42,297,17
광주,북구,14시-16시,278,0,51,352,25
광주,북구,16시-18시,293,0,42,403,23
광주,북구,18시-20시,348,3,58,450,25
광주,북구,20시-22시,277,3,49,390,17
광주,북구,22시-24시,191,0,37,254,7
광주,광산구,00시-02시,98,1,22,147,8
광주,광산구,02시-04시,55,0,15,68,5
광주,광산구,04시-06시,43,2,13,58,0
광주,광산구,06시-08시,117,3,21,150,7
광주,광산구,08시-10시,213,1,38,310,17
광주,광산구,10시-12시,201,0,26,297,17
광주,광산구,12시-14시,196,0,33,306,15
광주,광산구,14시-16시,208,3,34,305,15
광주,광산구,16시-18시,273,1,61,403,25
광주,광산구,18시-20시,305,3,50,398,18
광주,광산구,20시-22시,239,0,45,304,19
광주,광산구,22시-24시,181,1,34,227,20
